hand_id,hand_number,actor,actor_seat,hole_card_1,hole_card_2,action_bucket,raw_action,raw_amount,hole_card_class,hole_high_rank,hole_low_rank,hole_rank_gap,hole_pair,hole_suited,hole_broadway_fraction,street,players_left_fraction,players_in_hand_fraction,position_bucket,position_fraction,stack_rank_fraction,stack_bb,effective_stack_bb,pot_bb,facing_amount_bb,amount_put_in_pot_bb,call_to_pot_ratio,stack_to_pot_ratio,previous_raises_by_self_in_hand,previous_raises_in_hand,street_action_number,last_aggressor_is_self,is_facing_bet,is_facing_all_in,can_check,can_raise,keras_equity,board_card_count,board_paired,board_two_pair_or_better,board_trips_or_better,board_max_suit_fraction,board_three_flush,board_four_flush,board_made_flush,board_straight_run_fraction,board_high_rank,board_ace_high
tljlzkiocpyw,146,mofa224,3,Ad,Td,call,call,177.0,ATs,1.0,0.7142857142857143,0.3333333333333333,0.0,1.0,1.0,turn,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.16666666666666666,73.4,73.4,80.4,34.4,8.0,0.4278606965174129,0.9129353233830846,1,2,6,0.0,1.0,0.0,0.0,1.0,0.5713509321212769,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
tljlzkiocpyw,146,mofa224,3,Ad,Td,fold,fold,0.0,ATs,1.0,0.7142857142857143,0.3333333333333333,0.0,1.0,1.0,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.0,39.0,39.0,114.8,0.0,42.4,0.0,0.3397212543554007,1,2,0,0.0,0.0,0.0,1.0,1.0,0.46501514315605164,5,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
tljlzkiocpyw,146,GGBondbond,10,7c,5c,fold,fold,0.0,75s,0.5,0.35714285714285715,0.16666666666666666,0.0,1.0,0.0,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.16666666666666666,56.2,56.2,114.8,0.0,42.4,0.0,0.48954703832752616,1,2,1,1.0,0.0,0.0,1.0,1.0,0.699426531791687,5,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.2,0.6428571428571429,0.0
4sgbb5gupm8c,147,vaskadagama,9,Ac,7h,call,call,5.0,A7o,1.0,0.5,0.5833333333333334,0.0,0.0,0.5,preflop,0.8,1.0,middle,0.5714285714285714,0.42857142857142855,89.0,89.0,2.4,1.0,0.0,0.4166666666666667,37.083333333333336,0,0,1,0.0,1.0,0.0,0.0,1.0,0.14851818978786469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4sgbb5gupm8c,147,RT.,1,5d,6c,call,call,5.0,65o,0.42857142857142855,0.35714285714285715,0.08333333333333333,0.0,0.0,0.0,preflop,0.8,1.0,late,0.8571428571428571,0.2857142857142857,88.8,88.8,4.4,1.0,0.0,0.22727272727272727,20.18181818181818,0,0,3,0.0,1.0,0.0,0.0,1.0,0.12333399057388306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4sgbb5gupm8c,147,vaskadagama,9,Ac,7h,call,call,25.0,A7o,1.0,0.5,0.5833333333333334,0.0,0.0,0.5,preflop,0.8,1.0,middle,0.5714285714285714,0.42857142857142855,88.0,88.0,24.0,4.0,1.0,0.16666666666666666,3.6666666666666665,0,1,9,0.0,1.0,0.0,0.0,1.0,0.14851818978786469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4sgbb5gupm8c,147,RT.,1,5d,6c,call,call,25.0,65o,0.42857142857142855,0.35714285714285715,0.08333333333333333,0.0,0.0,0.0,preflop,0.8,1.0,late,0.8571428571428571,0.42857142857142855,87.8,87.8,32.0,4.0,1.0,0.125,2.74375,0,1,11,0.0,1.0,0.0,0.0,1.0,0.12333399057388306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4sgbb5gupm8c,147,vaskadagama,9,Ac,7h,three_quarter_pot_raise,raise,135.0,A7o,1.0,0.5,0.5833333333333334,0.0,0.0,0.5,flop,0.8,0.875,middle,0.5,0.2857142857142857,84.0,84.0,36.0,0.0,5.0,0.0,2.3333333333333335,0,1,2,0.0,0.0,0.0,1.0,1.0,0.2427743822336197,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.5,0.0
4sgbb5gupm8c,147,RT.,1,5d,6c,call,call,135.0,65o,0.42857142857142855,0.35714285714285715,0.08333333333333333,0.0,0.0,0.0,flop,0.8,0.875,late,0.8333333333333334,0.2857142857142857,83.8,83.8,63.0,27.0,5.0,0.42857142857142855,1.33015873015873,0,2,4,0.0,1.0,0.0,0.0,1.0,0.19145908951759338,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.5,0.0
4sgbb5gupm8c,147,vaskadagama,9,Ac,7h,all_in,raise,285.0,A7o,1.0,0.5,0.5833333333333334,0.0,0.0,0.5,turn,0.8,0.875,middle,0.5,0.2857142857142857,57.0,57.0,90.0,0.0,32.0,0.0,0.6333333333333333,1,2,0,1.0,0.0,0.0,1.0,1.0,0.19562853872776031,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.5,0.0
4sgbb5gupm8c,147,RT.,1,5d,6c,call,call,284.0,65o,0.42857142857142855,0.35714285714285715,0.08333333333333333,0.0,0.0,0.0,turn,0.8,0.875,late,0.8333333333333334,0.2857142857142857,56.8,56.8,147.0,57.0,32.0,0.3877551020408163,0.38639455782312926,0,3,1,0.0,1.0,0.0,0.0,1.0,0.11053728312253952,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.5,0.0
dzbks48gkals,148,Kony2012,4,Ac,Kh,pot_raise,raise,32.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,preflop,0.9,1.0,button,0.0,1.0,379.8,287.2,3.4,1.0,0.0,0.29411764705882354,111.70588235294119,0,0,6,0.0,1.0,0.0,0.0,1.0,0.22903944551944733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dzbks48gkals,148,Allin888,6,Qd,9d,call,call,32.0,Q9s,0.8571428571428571,0.6428571428571429,0.25,0.0,1.0,0.5,preflop,0.9,1.0,big_blind,0.25,0.375,83.8,83.8,9.8,5.4,1.0,0.5510204081632653,8.551020408163264,0,1,8,0.0,1.0,0.0,0.0,1.0,0.19709555804729462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dzbks48gkals,148,Allin888,6,Qd,9d,fold,fold,0.0,Q9s,0.8571428571428571,0.6428571428571429,0.25,0.0,1.0,0.5,flop,0.9,1.0,big_blind,0.25,0.375,78.4,78.4,20.6,0.0,6.4,0.0,3.8058252427184467,0,1,0,0.0,0.0,0.0,1.0,1.0,0.3139805793762207,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
dzbks48gkals,148,Kony2012,4,Ac,Kh,min_raise,raise,51.0,AKo,1.0,0.9285714285714286,0.08333333333333333,0.0,0.0,1.0,flop,0.9,0.7777777777777778,button,0.0,1.0,373.4,287.2,20.6,0.0,6.4,0.0,18.126213592233007,1,1,2,1.0,0.0,0.0,1.0,1.0,0.15177775919437408,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
dzbks48gkals,148,Allin888,6,Qd,9d,check,check,0.0,Q9s,0.8571428571428571,0.6428571428571429,0.25,0.0,1.0,0.5,flop,0.9,0.7777777777777778,early,0.0,0.375,78.4,78.4,30.8,10.2,6.4,0.3311688311688311,2.5454545454545454,0,2,3,0.0,1.0,0.0,0.0,1.0,0.367539644241333,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
dkorantghzta,149,vaskadagama,9,Ac,3d,call,call,5.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,preflop,0.7,1.0,big_blind,0.3333333333333333,0.3333333333333333,100.0,100.0,1.0,1.0,0.0,1.0,100.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.16169147193431854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dkorantghzta,149,mofa224,3,Qs,Kh,pot_raise,raise,20.0,KQo,0.9285714285714286,0.8571428571428571,0.08333333333333333,0.0,0.0,1.0,preflop,0.7,1.0,late,0.8333333333333334,0.16666666666666666,34.0,34.0,2.0,1.0,0.0,0.5,17.0,0,0,3,0.0,1.0,0.0,0.0,1.0,0.23399104177951813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dkorantghzta,149,vaskadagama,9,Ac,3d,call,call,20.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,preflop,0.7,1.0,big_blind,0.3333333333333333,0.3333333333333333,99.0,99.0,13.0,3.0,1.0,0.23076923076923078,7.615384615384615,0,1,7,0.0,1.0,0.0,0.0,1.0,0.16169147193431854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dkorantghzta,149,vaskadagama,9,Ac,3d,fold,fold,0.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,flop,0.7,0.8571428571428571,small_blind,0.2,0.3333333333333333,96.0,96.0,16.0,0.0,4.0,0.0,6.0,0,1,1,0.0,0.0,0.0,1.0,1.0,0.44028979539871216,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
dkorantghzta,149,mofa224,3,Qs,Kh,half_pot_raise,raise,40.0,KQo,0.9285714285714286,0.8571428571428571,0.08333333333333333,0.0,0.0,1.0,flop,0.7,0.7142857142857143,late,0.75,0.16666666666666666,30.0,30.0,16.0,0.0,4.0,0.0,1.875,1,1,2,1.0,0.0,0.0,1.0,1.0,0.17061284184455872,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
dkorantghzta,149,vaskadagama,9,Ac,3d,call,call,40.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,flop,0.7,0.7142857142857143,early,0.0,0.3333333333333333,96.0,96.0,32.0,8.0,4.0,0.25,3.0,0,2,5,0.0,1.0,0.0,0.0,1.0,0.4869956970214844,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.0,1.0
dkorantghzta,149,vaskadagama,9,Ac,3d,fold,fold,0.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,turn,0.7,0.7142857142857143,early,0.0,0.3333333333333333,88.0,88.0,40.0,0.0,12.0,0.0,2.2,0,2,0,0.0,0.0,0.0,1.0,1.0,0.4386315941810608,4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,1.0,1.0
dkorantghzta,149,mofa224,3,Qs,Kh,all_in,raise,110.0,KQo,0.9285714285714286,0.8571428571428571,0.08333333333333333,0.0,0.0,1.0,turn,0.7,0.7142857142857143,late,0.75,0.16666666666666666,22.0,22.0,40.0,0.0,12.0,0.0,0.55,2,2,1,1.0,0.0,0.0,1.0,1.0,0.08617159724235535,4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,1.0,1.0
dkorantghzta,149,vaskadagama,9,Ac,3d,call,call,110.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,turn,0.7,0.7142857142857143,early,0.0,0.3333333333333333,88.0,88.0,84.0,22.0,12.0,0.2619047619047619,1.0476190476190477,0,3,3,0.0,1.0,0.0,0.0,1.0,0.4386315941810608,4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,1.0,1.0
dkorantghzta,149,vaskadagama,9,Ac,3d,fold,fold,0.0,A3o,1.0,0.21428571428571427,0.9166666666666666,0.0,0.0,0.5,river,0.7,0.7142857142857143,early,0.0,0.3333333333333333,66.0,66.0,106.0,0.0,34.0,0.0,0.6226415094339622,0,3,0,0.0,0.0,0.0,1.0,1.0,0.4385581910610199,5,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
b78bchjvbwmw,151,mofa224,3,Jd,8d,call,call,5.0,J8s,0.7857142857142857,0.5714285714285714,0.25,0.0,1.0,0.5,preflop,0.7,1.0,middle,0.6666666666666666,0.3333333333333333,135.4,135.4,1.4,1.0,0.0,0.7142857142857143,96.71428571428572,0,0,1,0.0,1.0,0.0,0.0,1.0,0.20386409759521484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b78bchjvbwmw,151,vaskadagama,9,6s,6c,call,call,5.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,preflop,0.7,1.0,small_blind,0.16666666666666666,0.6666666666666666,167.6,167.6,5.4,0.6,0.4,0.1111111111111111,31.037037037037035,0,0,5,0.0,1.0,0.0,0.0,1.0,0.19048622250556946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b78bchjvbwmw,151,GGBondbond,10,Tc,2h,fold,fold,0.0,T2o,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.0,0.0,0.5,preflop,0.7,1.0,big_blind,0.3333333333333333,0.5,158.6,158.6,6.0,0.0,1.0,0.0,26.433333333333334,0,0,6,0.0,0.0,0.0,1.0,1.0,0.10573388636112213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b78bchjvbwmw,151,vaskadagama,9,6s,6c,fold,fold,0.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,flop,0.7,0.8571428571428571,small_blind,0.2,0.6666666666666666,167.0,167.0,6.0,0.0,1.0,0.0,27.833333333333332,0,0,0,0.0,0.0,0.0,1.0,1.0,0.12825439870357513,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,GGBondbond,10,Tc,2h,fold,fold,0.0,T2o,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.0,0.0,0.5,flop,0.7,0.7142857142857143,early,0.0,0.5,158.6,158.6,6.0,0.0,1.0,0.0,26.433333333333334,0,0,1,0.0,0.0,0.0,1.0,1.0,0.25806915760040283,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,mofa224,3,Jd,8d,fold,fold,0.0,J8s,0.7857142857142857,0.5714285714285714,0.25,0.0,1.0,0.5,flop,0.7,0.7142857142857143,big_blind,0.5,0.3333333333333333,134.4,134.4,6.0,0.0,1.0,0.0,22.400000000000002,0,0,2,0.0,0.0,0.0,1.0,1.0,0.23675595223903656,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,vaskadagama,9,6s,6c,fold,fold,0.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,turn,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.6666666666666666,167.0,98.8,6.0,0.0,1.0,0.0,27.833333333333332,0,0,0,0.0,0.0,0.0,1.0,1.0,0.5758489370346069,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,GGBondbond,10,Tc,2h,fold,fold,0.0,T2o,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.0,0.0,0.5,turn,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.5,158.6,98.8,6.0,0.0,1.0,0.0,26.433333333333334,0,0,1,0.0,0.0,0.0,1.0,1.0,0.6624854803085327,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,mofa224,3,Jd,8d,fold,fold,0.0,J8s,0.7857142857142857,0.5714285714285714,0.25,0.0,1.0,0.5,turn,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.3333333333333333,134.4,98.8,6.0,0.0,1.0,0.0,22.400000000000002,0,0,2,0.0,0.0,0.0,1.0,1.0,0.39681655168533325,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,vaskadagama,9,6s,6c,fold,fold,0.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.6666666666666666,167.0,98.8,6.0,0.0,1.0,0.0,27.833333333333332,0,0,0,0.0,0.0,0.0,1.0,1.0,0.520972728729248,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,GGBondbond,10,Tc,2h,fold,fold,0.0,T2o,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.0,0.0,0.5,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.5,158.6,98.8,6.0,0.0,1.0,0.0,26.433333333333334,0,0,1,0.0,0.0,0.0,1.0,1.0,0.6219460964202881,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,mofa224,3,Jd,8d,call,call,5.0,J8s,0.7857142857142857,0.5714285714285714,0.25,0.0,1.0,0.5,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.3333333333333333,134.4,98.8,6.0,0.0,1.0,0.0,22.400000000000002,0,0,2,0.0,0.0,0.0,1.0,1.0,0.6787843704223633,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,vaskadagama,9,6s,6c,check,check,0.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.6666666666666666,167.0,98.8,7.0,1.0,1.0,0.14285714285714285,23.857142857142858,0,0,5,0.0,1.0,0.0,0.0,1.0,0.520972728729248,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,0.8571428571428571,0.0
b78bchjvbwmw,151,GGBondbond,10,Tc,2h,call,call,5.0,T2o,0.7142857142857143,0.14285714285714285,0.6666666666666666,0.0,0.0,0.5,river,0.7,0.14285714285714285,heads_up_big_blind,0.0,0.5,158.6,98.8,7.0,1.0,1.0,0.14285714285714285,22.657142857142855,0,0,6,0.0,1.0,0.0,0.0,1.0,0.6219460964202881,5,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.2,0.8571428571428571,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,pot_raise,raise,15.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,preflop,0.9,1.0,middle,0.5,0.5,133.4,133.4,1.4,1.0,0.0,0.7142857142857143,95.28571428571429,0,0,1,0.0,1.0,0.0,0.0,1.0,0.15682801604270935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibqghhhfaaht,152,Kony2012,4,Qs,Tc,pot_raise,raise,52.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,preflop,0.9,1.0,middle,0.625,1.0,359.0,286.2,4.4,3.0,0.0,0.6818181818181818,81.59090909090908,0,1,2,0.0,1.0,0.0,0.0,1.0,0.18084193766117096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibqghhhfaaht,152,Mrandre069,8,6s,6d,all_in,raise,84.0,66,0.42857142857142855,0.42857142857142855,0.0,1.0,0.0,0.0,preflop,0.9,1.0,late,1.0,0.0,16.8,16.8,14.8,10.4,0.0,0.7027027027027027,1.135135135135135,0,2,5,0.0,1.0,0.0,0.0,1.0,0.17402136325836182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,call,call,84.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,preflop,0.9,1.0,middle,0.5,0.5,130.4,130.4,31.6,13.8,3.0,0.43670886075949367,4.1265822784810124,1,3,9,0.0,1.0,0.0,0.0,1.0,0.15682801604270935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibqghhhfaaht,152,Kony2012,4,Qs,Tc,call,call,84.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,preflop,0.9,1.0,middle,0.625,1.0,348.6,286.2,45.4,6.4,10.4,0.14096916299559473,7.6784140969163,1,3,10,0.0,1.0,0.0,0.0,1.0,0.18084193766117096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,fold,fold,0.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,flop,0.9,1.0,middle,0.5,0.5,116.6,116.6,51.8,0.0,16.8,0.0,2.250965250965251,1,3,0,0.0,0.0,0.0,1.0,1.0,0.1830340325832367,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
ibqghhhfaaht,152,Kony2012,4,Qs,Tc,min_raise,raise,129.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,flop,0.9,0.8888888888888888,middle,0.5714285714285714,1.0,342.2,286.2,51.8,0.0,16.8,0.0,6.6061776061776065,1,3,1,0.0,0.0,0.0,1.0,1.0,0.19524483382701874,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,call,call,129.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,flop,0.9,0.8888888888888888,early,0.0,0.5,116.6,116.6,77.6,25.8,16.8,0.33247422680412375,1.5025773195876289,1,4,2,0.0,1.0,0.0,0.0,1.0,0.1830340325832367,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,min_raise,raise,250.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,turn,0.9,0.8888888888888888,early,0.0,0.375,90.8,90.8,103.4,0.0,42.6,0.0,0.8781431334622823,1,4,0,0.0,0.0,0.0,1.0,1.0,0.11696061491966248,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
ibqghhhfaaht,152,Kony2012,4,Qs,Tc,call,call,250.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,turn,0.9,0.8888888888888888,middle,0.5714285714285714,1.0,316.4,286.2,153.4,50.0,42.6,0.3259452411994785,2.0625814863103,2,5,1,0.0,1.0,0.0,0.0,1.0,0.26337194442749023,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.7142857142857143,0.0
ibqghhhfaaht,152,mofa224,3,Ah,8d,all_in,raise,204.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,river,0.9,0.8888888888888888,early,0.0,0.125,40.8,40.8,203.4,0.0,92.6,0.0,0.2005899705014749,2,5,0,1.0,0.0,0.0,1.0,1.0,0.07930143177509308,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.7142857142857143,0.0
ibqghhhfaaht,152,Kony2012,4,Qs,Tc,call,call,204.0,QTo,0.8571428571428571,0.7142857142857143,0.16666666666666666,0.0,0.0,1.0,river,0.9,0.8888888888888888,middle,0.5714285714285714,0.875,266.4,266.4,244.2,40.8,92.6,0.16707616707616707,1.0909090909090908,2,6,1,0.0,1.0,0.0,0.0,1.0,0.3049224615097046,5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.7142857142857143,0.0
toeexnmbdr9g,154,Mrandre069,8,Ah,5s,call,call,5.0,A5o,1.0,0.35714285714285715,0.75,0.0,0.0,0.5,preflop,0.8,1.0,late,0.7142857142857143,0.14285714285714285,50.8,50.8,2.4,1.0,0.0,0.4166666666666667,21.166666666666668,0,0,2,0.0,1.0,0.0,0.0,1.0,0.15455682575702667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toeexnmbdr9g,154,GGBondbond,10,As,8d,call,call,5.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,preflop,0.8,1.0,late,1.0,0.7142857142857143,164.2,164.2,3.4,1.0,0.0,0.29411764705882354,48.29411764705882,0,0,4,0.0,1.0,0.0,0.0,1.0,0.1562972515821457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toeexnmbdr9g,154,Mrandre069,8,Ah,5s,call,call,30.0,A5o,1.0,0.35714285714285715,0.75,0.0,0.0,0.5,flop,0.8,0.75,middle,0.6,0.14285714285714285,49.8,49.8,12.0,6.0,1.0,0.5,4.1499999999999995,0,1,3,0.0,1.0,0.0,0.0,1.0,0.4197544753551483,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
toeexnmbdr9g,154,GGBondbond,10,As,8d,call,call,30.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,flop,0.8,0.75,late,1.0,0.7142857142857143,163.2,163.2,18.0,6.0,1.0,0.3333333333333333,9.066666666666666,0,1,4,0.0,1.0,0.0,0.0,1.0,0.6016613841056824,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
toeexnmbdr9g,154,Mrandre069,8,Ah,5s,call,call,120.0,A5o,1.0,0.35714285714285715,0.75,0.0,0.0,0.5,turn,0.8,0.75,middle,0.6,0.0,43.8,43.8,48.0,24.0,7.0,0.5,0.9125,0,2,1,0.0,1.0,0.0,0.0,1.0,0.32207968831062317,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
toeexnmbdr9g,154,GGBondbond,10,As,8d,all_in,raise,786.0,A8o,1.0,0.5714285714285714,0.5,0.0,0.0,0.5,turn,0.8,0.75,late,1.0,0.7142857142857143,157.2,157.2,72.0,24.0,7.0,0.3333333333333333,2.183333333333333,0,2,2,0.0,1.0,0.0,0.0,1.0,0.49607646465301514,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
toeexnmbdr9g,154,Mrandre069,8,Ah,5s,call,call,219.0,A5o,1.0,0.35714285714285715,0.75,0.0,0.0,0.5,turn,0.8,0.75,middle,0.6,0.14285714285714285,19.8,19.8,229.2,133.2,31.0,0.581151832460733,0.08638743455497383,0,3,4,0.0,1.0,0.0,0.0,1.0,0.32207968831062317,4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,1.0
chvmsb2hfqm6,155,vaskadagama,9,Kh,Ks,pot_raise,raise,25.0,KK,0.9285714285714286,0.9285714285714286,0.0,1.0,0.0,1.0,preflop,0.8,1.0,late,0.7142857142857143,0.7142857142857143,167.0,167.0,2.4,1.0,0.0,0.4166666666666667,69.58333333333334,0,0,2,0.0,1.0,0.0,0.0,1.0,0.33056968450546265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chvmsb2hfqm6,155,coolraypoker,1,Ts,Th,all_in,raise,235.0,TT,0.7142857142857143,0.7142857142857143,0.0,1.0,0.0,1.0,preflop,0.8,1.0,late,1.0,0.0,47.0,47.0,7.4,5.0,0.0,0.6756756756756757,6.351351351351351,0,1,4,0.0,1.0,0.0,0.0,1.0,0.24426928162574768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chvmsb2hfqm6,155,vaskadagama,9,Kh,Ks,call,call,235.0,KK,0.9285714285714286,0.9285714285714286,0.0,1.0,0.0,1.0,preflop,0.8,1.0,late,0.7142857142857143,0.7142857142857143,162.0,162.0,100.4,42.0,5.0,0.4183266932270916,1.6135458167330676,1,2,9,0.0,1.0,0.0,0.0,1.0,0.33056968450546265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
